AbsenceID,AbsenceDate,StudentID,SISStudentID,AbsenceCodeID,AbsenceCount,FacilityID,StaffID
40360,'2007-09-15 00:00:00',460,460,22,1,3,59
40361,'2008-01-25 00:00:00',1108,1108,14,1,2,43
40362,'2010-03-06 00:00:00',3092,692,13,1,3,70
40363,'2009-11-29 00:00:00',3556,1156,14,1,3,65
40364,'2007-11-04 00:00:00',884,884,22,1,1,13
40365,'2008-08-08 00:00:00',2220,1020,1,1,2,42
40366,'2009-11-16 00:00:00',3436,1036,1,1,1,18
40367,'2007-12-09 00:00:00',28,28,9,1,3,52
40368,'2009-10-10 00:00:00',2460,60,9,1,2,42
40369,'2010-02-04 00:00:00',2588,188,22,1,3,71
40370,'2009-12-11 00:00:00',3120,720,1,1,2,46
40371,'2010-02-04 00:00:00',3304,904,21,1,3,66
40372,'2008-11-08 00:00:00',2228,1028,14,1,3,56
40373,'2009-08-22 00:00:00',3248,848,1,1,1,23
40374,'2008-02-13 00:00:00',288,288,9,1,3,52
40375,'2008-01-30 00:00:00',980,980,1,1,1,12
40376,'2009-04-10 00:00:00',1288,88,22,1,3,54
40377,'2008-01-05 00:00:00',712,712,1,1,1,9
40378,'2009-01-26 00:00:00',1880,680,22,1,1,15
40379,'2009-11-14 00:00:00',2868,468,22,1,2,46
40380,'2008-04-20 00:00:00',84,84,1,1,1,13
40381,'2008-10-19 00:00:00',2360,1160,9,1,3,60
40382,'2009-10-08 00:00:00',2720,320,9,1,2,46
40383,'2008-02-07 00:00:00',208,208,1,1,2,45
40384,'2009-01-12 00:00:00',2136,936,1,1,1,10
40385,'2009-02-23 00:00:00',2320,1120,1,1,2,7
40386,'2009-11-09 00:00:00',2412,12,1,1,1,21
40387,'2007-11-01 00:00:00',936,936,9,1,2,48
40388,'2008-11-08 00:00:00',1360,160,21,1,3,60
40389,'2009-01-10 00:00:00',2112,912,1,1,1,17
40390,'2008-02-24 00:00:00',740,740,10,1,2,48
40391,'2008-11-16 00:00:00',2084,884,22,1,1,16
40392,'2008-10-18 00:00:00',2160,960,9,1,3,62
40393,'2009-01-11 00:00:00',2228,1028,9,1,3,56
40394,'2010-03-13 00:00:00',2668,268,1,1,2,46
40395,'2009-09-04 00:00:00',3180,780,1,1,1,19
40396,'2009-01-18 00:00:00',2184,984,1,1,1,16
40397,'2008-03-31 00:00:00',712,712,1,1,1,9
40398,'2010-03-12 00:00:00',2636,236,1,1,1,18
40399,'2008-11-22 00:00:00',1260,60,22,1,3,61
40400,'2009-12-11 00:00:00',3136,736,1,1,1,18
40401,'2009-11-13 00:00:00',3364,964,9,1,2,7
40402,'2009-05-14 00:00:00',1580,380,1,1,1,15
40403,'2010-01-31 00:00:00',2836,436,1,1,1,18
40404,'2009-09-13 00:00:00',3056,656,13,1,3,65
40405,'2007-10-06 00:00:00',1112,1112,1,1,1,9
40406,'2009-10-04 00:00:00',2984,584,1,1,1,20
40407,'2008-01-23 00:00:00',256,256,9,1,1,1
40408,'2007-11-21 00:00:00',980,980,1,1,1,12
40409,'2010-01-09 00:00:00',3380,980,1,1,1,19
40410,'2008-02-06 00:00:00',272,272,21,1,2,41
40411,'2008-01-26 00:00:00',836,836,21,1,2,50
40412,'2009-04-24 00:00:00',1220,20,1,1,2,42
40413,'2008-11-15 00:00:00',1236,36,9,1,1,10
40414,'2008-10-23 00:00:00',1636,436,1,1,1,10
40415,'2008-08-07 00:00:00',1848,648,1,1,1,20
40416,'2010-02-25 00:00:00',2636,236,1,1,1,18
40417,'2007-10-31 00:00:00',36,36,9,1,2,50
40418,'2007-10-31 00:00:00',536,536,9,1,2,48
40419,'2008-08-29 00:00:00',1948,748,1,1,1,22
40420,'2009-11-13 00:00:00',2660,260,16,1,2,42
40421,'2010-03-25 00:00:00',3312,912,1,1,1,19
40422,'2009-02-06 00:00:00',1528,328,14,1,3,54
40423,'2009-04-10 00:00:00',1588,388,22,1,3,65
40424,'2010-02-07 00:00:00',2488,88,21,1,3,66
40425,'2007-11-30 00:00:00',416,416,22,1,1,15
40426,'2009-05-02 00:00:00',1656,456,9,1,1,1
40427,'2009-10-23 00:00:00',2764,364,1,1,2,7
40428,'2009-09-14 00:00:00',2848,448,1,1,1,23
40429,'2010-03-11 00:00:00',2908,508,1,1,1,12
40430,'2008-02-14 00:00:00',736,736,21,1,2,48
40431,'2009-01-25 00:00:00',1412,212,1,1,1,17
40432,'2008-12-11 00:00:00',1788,588,22,1,3,54
40433,'2008-08-25 00:00:00',2220,1020,9,1,2,42
40434,'2008-03-29 00:00:00',588,588,22,1,3,69
40435,'2007-08-23 00:00:00',980,980,1,1,1,12
40436,'2009-04-26 00:00:00',1408,208,22,1,2,47
40437,'2009-03-22 00:00:00',1312,112,1,1,1,17
40438,'2007-11-28 00:00:00',216,216,22,1,1,15
40439,'2009-02-07 00:00:00',1628,428,14,1,3,55
40440,'2009-10-29 00:00:00',3352,952,1,1,2,44
40441,'2008-03-16 00:00:00',252,252,13,1,3,72
40442,'2009-05-18 00:00:00',1260,60,22,1,3,61
40443,'2009-04-11 00:00:00',1488,288,22,1,3,56
40444,'2008-10-02 00:00:00',1548,348,1,1,1,22
40445,'2008-11-14 00:00:00',1660,460,21,1,3,62
40446,'2009-10-11 00:00:00',3044,644,22,1,1,19
40447,'2008-05-22 00:00:00',412,412,1,1,1,9
40448,'2008-04-26 00:00:00',1136,1136,22,1,2,48
40449,'2008-10-16 00:00:00',1928,728,14,1,3,70
40450,'2010-03-20 00:00:00',2976,576,9,1,3,72
40451,'2009-10-08 00:00:00',3360,960,21,1,2,7
40452,'2008-03-16 00:00:00',280,280,1,1,1,12
40453,'2008-08-11 00:00:00',2048,848,22,1,1,20
40454,'2010-01-11 00:00:00',2608,208,1,1,1,12
40455,'2010-03-19 00:00:00',3236,836,1,1,1,18
40456,'2008-01-11 00:00:00',348,348,9,1,1,14
40457,'2010-03-05 00:00:00',2504,104,21,1,3,57
40458,'2010-03-13 00:00:00',3060,660,1,1,2,42
40459,'2009-08-29 00:00:00',3548,1148,22,1,1,23
40460,'2008-04-21 00:00:00',172,172,21,1,2,3
40461,'2008-01-25 00:00:00',420,420,9,1,3,60
40462,'2009-03-16 00:00:00',1628,428,9,1,3,55
40463,'2010-03-11 00:00:00',2900,500,14,1,3,66
40464,'2007-10-12 00:00:00',436,436,21,1,2,50
40465,'2009-05-07 00:00:00',2132,932,1,1,2,47
40466,'2007-09-23 00:00:00',1072,1072,9,1,2,41
40467,'2008-08-08 00:00:00',1920,720,1,1,2,7
40468,'2009-12-17 00:00:00',2968,568,1,1,2,44
40469,'2008-04-05 00:00:00',80,80,1,1,1,12
40470,'2007-10-17 00:00:00',612,612,22,1,1,9
40471,'2009-05-08 00:00:00',1748,548,1,1,1,22
40472,'2009-01-10 00:00:00',1900,700,5,1,3,56
40473,'2009-09-24 00:00:00',2900,500,9,1,3,66
40474,'2009-12-06 00:00:00',3196,796,1,1,3,62
40475,'2009-10-01 00:00:00',3232,832,9,1,1,9
40476,'2010-01-31 00:00:00',3284,884,1,1,1,22
40477,'2008-08-17 00:00:00',1660,460,9,1,3,62
40478,'2009-01-31 00:00:00',2220,1020,9,1,2,42
40479,'2009-10-30 00:00:00',3112,712,22,1,1,19
40480,'2007-12-09 00:00:00',128,128,9,1,3,53
40481,'2008-01-18 00:00:00',580,580,1,1,1,12
40482,'2009-02-26 00:00:00',1212,12,1,1,1,17
40483,'2008-10-31 00:00:00',2112,912,1,1,1,17
40484,'2009-09-21 00:00:00',3560,1160,1,1,2,7
40485,'2008-03-27 00:00:00',676,676,22,1,3,55
40486,'2009-01-11 00:00:00',2112,912,22,1,1,17
40487,'2009-03-15 00:00:00',2248,1048,1,1,1,20
40488,'2010-02-25 00:00:00',2960,560,22,1,2,7
40489,'2010-03-06 00:00:00',3232,832,1,1,1,9
40490,'2009-10-05 00:00:00',3536,1136,9,1,1,18
40491,'2010-03-11 00:00:00',3508,1108,1,1,1,12
40492,'2008-02-13 00:00:00',988,988,9,1,3,64
40493,'2009-11-07 00:00:00',2512,112,1,1,1,19
40494,'2010-03-11 00:00:00',3332,932,1,1,1,9
40495,'2009-03-14 00:00:00',1700,500,9,1,3,54
40496,'2009-08-31 00:00:00',2768,368,1,1,2,44
40497,'2008-09-25 00:00:00',1628,428,9,1,3,55
40498,'2010-02-05 00:00:00',2512,112,1,1,1,19
40499,'2009-10-02 00:00:00',2680,280,1,1,1,21
40500,'2010-02-27 00:00:00',2876,476,22,1,3,72
40501,'2010-01-25 00:00:00',2972,572,21,1,2,47
40502,'2007-12-08 00:00:00',660,660,22,1,3,57
40503,'2010-02-21 00:00:00',2472,72,1,1,2,49
40504,'2007-11-08 00:00:00',1012,1012,22,1,1,9
40505,'2010-02-14 00:00:00',2736,336,1,1,1,18
40506,'2010-02-25 00:00:00',3236,836,1,1,1,18
40507,'2008-03-31 00:00:00',516,516,9,1,1,15
40508,'2008-02-13 00:00:00',948,948,22,1,1,14
40509,'2009-10-08 00:00:00',2732,332,9,1,1,9
40510,'2010-03-25 00:00:00',3104,704,22,1,3,58
40511,'2010-03-20 00:00:00',3512,1112,9,1,1,19
40512,'2008-01-26 00:00:00',916,916,9,1,1,15
40513,'2010-03-18 00:00:00',2704,304,22,1,3,59
40514,'2009-02-13 00:00:00',2212,1012,1,1,1,17
40515,'2010-03-13 00:00:00',2832,432,22,1,1,9
40516,'2009-12-13 00:00:00',3356,956,13,1,3,65
40517,'2008-03-08 00:00:00',260,260,9,1,3,71
40518,'2009-05-21 00:00:00',1400,200,21,1,3,56
40519,'2008-11-29 00:00:00',1616,416,9,1,1,20
40520,'2009-05-08 00:00:00',1436,236,9,1,1,10
40521,'2008-10-18 00:00:00',1960,760,9,1,3,72
40522,'2010-01-28 00:00:00',2412,12,1,1,1,21
40523,'2009-08-27 00:00:00',3060,660,9,1,2,42
40524,'2009-10-23 00:00:00',3312,912,1,1,1,19
40525,'2009-03-23 00:00:00',2184,984,1,1,1,16
40526,'2010-03-17 00:00:00',2836,436,1,1,1,18
40527,'2010-01-22 00:00:00',3120,720,9,1,2,46
40528,'2010-01-25 00:00:00',3136,736,1,1,1,18
40529,'2008-05-09 00:00:00',1160,1160,21,1,3,57
40530,'2009-03-12 00:00:00',1936,736,9,1,1,10
40531,'2007-11-07 00:00:00',984,984,22,1,1,13
40532,'2008-04-21 00:00:00',1000,1000,21,1,3,69
40533,'2010-02-21 00:00:00',3092,692,22,1,3,70
40534,'2010-01-10 00:00:00',3216,816,22,1,1,24
40535,'2007-08-30 00:00:00',260,260,21,1,3,71
40536,'2008-11-13 00:00:00',1548,348,1,1,1,22
40537,'2009-03-02 00:00:00',1748,548,1,1,1,22
40538,'2009-04-30 00:00:00',1908,708,22,1,2,49
40539,'2008-11-17 00:00:00',1236,36,1,1,1,10
40540,'2009-05-03 00:00:00',1252,52,1,1,2,7
40541,'2009-02-19 00:00:00',1572,372,21,1,2,45
40542,'2010-01-24 00:00:00',2460,60,1,1,2,42
40543,'2007-10-04 00:00:00',616,616,1,1,1,15
40544,'2007-10-28 00:00:00',716,716,1,1,1,15
40545,'2008-02-23 00:00:00',948,948,1,1,1,14
40546,'2009-10-01 00:00:00',3032,632,9,1,1,9
40547,'2008-01-26 00:00:00',436,436,21,1,2,50
40548,'2009-03-22 00:00:00',2120,920,9,1,2,7
40549,'2009-11-09 00:00:00',2532,132,1,1,1,9
40550,'2010-03-19 00:00:00',2776,376,9,1,3,72
40551,'2008-02-03 00:00:00',248,248,9,1,1,14
40552,'2009-02-08 00:00:00',1612,412,22,1,1,17
40553,'2009-05-01 00:00:00',2288,1088,22,1,3,54
40554,'2007-11-04 00:00:00',236,236,9,1,2,50
40555,'2009-12-11 00:00:00',3220,820,1,1,2,44
40556,'2009-09-24 00:00:00',3368,968,1,1,2,44
40557,'2007-11-07 00:00:00',784,784,22,1,1,13
40558,'2008-12-05 00:00:00',2136,936,1,1,1,10
40559,'2008-11-09 00:00:00',2312,1112,1,1,1,17
40560,'2010-02-04 00:00:00',3548,1148,9,1,1,23
40561,'2008-04-20 00:00:00',812,812,9,1,1,9
40562,'2007-10-18 00:00:00',1112,1112,1,1,1,9
40563,'2008-01-23 00:00:00',1120,1120,9,1,3,62
40564,'2010-01-08 00:00:00',3520,1120,1,1,2,46
40565,'2008-11-02 00:00:00',1860,660,14,1,3,60
40566,'2008-01-03 00:00:00',44,44,22,1,1,10
40567,'2008-04-20 00:00:00',684,684,1,1,1,13
40568,'2009-01-25 00:00:00',1648,448,9,1,1,20
40569,'2010-03-25 00:00:00',3340,940,1,1,1,17
40570,'2009-11-01 00:00:00',2660,260,9,1,2,42
40571,'2010-02-21 00:00:00',2412,12,1,1,1,21
40572,'2010-03-06 00:00:00',2448,48,1,1,1,23
40573,'2009-12-06 00:00:00',2456,56,1,1,3,65
40574,'2008-04-03 00:00:00',660,660,9,1,3,57
40575,'2007-09-02 00:00:00',900,900,22,1,3,64
40576,'2010-03-20 00:00:00',3080,680,1,1,1,21
40577,'2009-12-14 00:00:00',3448,1048,1,1,1,23
40578,'2007-11-04 00:00:00',1136,1136,9,1,2,48
40579,'2009-03-08 00:00:00',2212,1012,1,1,1,17
40580,'2009-09-21 00:00:00',2460,60,1,1,2,42
40581,'2009-11-28 00:00:00',2888,488,9,1,3,59
40582,'2010-03-27 00:00:00',3252,852,1,1,2,46
40583,'2008-05-15 00:00:00',80,80,1,1,1,12
40584,'2008-03-31 00:00:00',776,776,22,1,3,55
40585,'2008-01-06 00:00:00',916,916,1,1,1,15
40586,'2009-04-27 00:00:00',2336,1136,22,1,1,10
40587,'2010-02-20 00:00:00',2508,108,1,1,1,12
40588,'2008-05-01 00:00:00',112,112,22,1,1,9
40589,'2008-11-16 00:00:00',1984,784,22,1,1,16
40590,'2009-01-19 00:00:00',1408,208,22,1,2,47
40591,'2008-11-27 00:00:00',1680,480,1,1,1,15
40592,'2010-02-18 00:00:00',2804,404,9,1,3,66
40593,'2010-03-03 00:00:00',3204,804,22,1,3,59
40594,'2008-02-03 00:00:00',1140,1140,10,1,2,48
40595,'2009-01-05 00:00:00',1536,336,1,1,1,10
40596,'2008-10-23 00:00:00',1748,548,1,1,1,22
40597,'2009-12-11 00:00:00',2460,60,21,1,2,42
40598,'2008-05-18 00:00:00',880,880,1,1,1,12
40599,'2008-01-30 00:00:00',936,936,13,1,2,48
40600,'2010-01-15 00:00:00',2656,256,21,1,3,65
40601,'2010-03-05 00:00:00',3356,956,16,1,3,65
40602,'2007-10-11 00:00:00',116,116,9,1,1,15
40603,'2007-09-07 00:00:00',1060,1060,1,1,3,58
40604,'2009-11-05 00:00:00',2948,548,22,1,1,23
40605,'2008-03-28 00:00:00',980,980,9,1,1,12
40606,'2009-09-28 00:00:00',2960,560,9,1,2,7
40607,'2010-02-25 00:00:00',3212,812,1,1,1,21
40608,'2008-06-09 00:00:00',16,16,21,1,1,15
40609,'2008-11-08 00:00:00',1252,52,1,1,2,7
40610,'2008-01-30 00:00:00',376,376,22,1,3,55
40611,'2009-12-11 00:00:00',2720,320,1,1,2,46
40612,'2008-12-06 00:00:00',1720,520,9,1,2,7
40613,'2009-12-06 00:00:00',3456,1056,1,1,3,65
40614,'2008-04-26 00:00:00',936,936,22,1,2,48
40615,'2009-04-16 00:00:00',1380,180,1,1,1,15
40616,'2008-10-18 00:00:00',1912,712,1,1,1,17
40617,'2009-10-29 00:00:00',2484,84,1,1,1,22
40618,'2010-03-25 00:00:00',2848,448,1,1,1,23
40619,'2007-10-07 00:00:00',48,48,1,1,1,14
40620,'2007-11-10 00:00:00',120,120,13,1,3,62
40621,'2008-02-23 00:00:00',248,248,1,1,1,14
40622,'2009-01-11 00:00:00',1756,556,13,1,1,1
40623,'2008-04-19 00:00:00',56,56,13,1,1,1
40624,'2007-11-29 00:00:00',116,116,22,1,1,15
40625,'2009-01-19 00:00:00',1384,184,1,1,1,16
40626,'2009-11-07 00:00:00',3348,948,1,1,1,23
40627,'2010-03-06 00:00:00',3468,1068,1,1,2,46
40628,'2007-09-01 00:00:00',80,80,1,1,1,12
40629,'2007-11-16 00:00:00',660,660,22,1,3,57
40630,'2008-10-23 00:00:00',2148,948,1,1,1,22
40631,'2009-11-30 00:00:00',2556,156,14,1,3,65
40632,'2008-04-25 00:00:00',688,688,22,1,3,51
40633,'2010-02-20 00:00:00',3292,892,9,1,3,70
40634,'2010-02-25 00:00:00',3460,1060,22,1,2,42
40635,'2008-03-09 00:00:00',1112,1112,1,1,1,9
40636,'2009-11-30 00:00:00',2456,56,14,1,3,65
40637,'2009-10-15 00:00:00',3080,680,9,1,1,21
40638,'2008-08-08 00:00:00',1320,120,1,1,2,7
40639,'2010-02-14 00:00:00',2536,136,1,1,1,18
40640,'2008-05-02 00:00:00',736,736,1,1,2,48
40641,'2008-03-02 00:00:00',860,860,21,1,3,66
40642,'2008-11-07 00:00:00',1656,456,9,1,1,1
40643,'2008-10-30 00:00:00',2352,1152,1,1,2,42
40644,'2010-01-31 00:00:00',3560,1160,22,1,2,7
40645,'2009-03-02 00:00:00',1248,48,1,1,1,20
40646,'2008-11-07 00:00:00',1528,328,9,1,3,54
40647,'2008-02-14 00:00:00',380,380,9,1,1,12
40648,'2009-04-11 00:00:00',2288,1088,22,1,3,54
40649,'2010-02-18 00:00:00',2848,448,1,1,1,23
40650,'2007-10-05 00:00:00',1080,1080,1,1,1,12
40651,'2008-05-01 00:00:00',88,88,22,1,3,69
40652,'2008-03-31 00:00:00',444,444,1,1,1,10
40653,'2008-09-18 00:00:00',2172,972,9,1,2,45
40654,'2008-10-30 00:00:00',1752,552,1,1,2,42
40655,'2008-03-10 00:00:00',1036,1036,22,1,2,50
40656,'2007-10-12 00:00:00',660,660,22,1,3,57
40657,'2008-08-09 00:00:00',1408,208,9,1,2,47
40658,'2007-08-23 00:00:00',148,148,22,1,1,14
40659,'2009-10-17 00:00:00',3012,612,1,1,1,21
40660,'2007-08-23 00:00:00',48,48,22,1,1,14
40661,'2008-09-18 00:00:00',1948,748,1,1,1,22
40662,'2008-10-18 00:00:00',2256,1056,9,1,1,1
40663,'2010-03-04 00:00:00',2900,500,22,1,3,66
40664,'2007-12-13 00:00:00',216,216,9,1,1,15
40665,'2009-04-13 00:00:00',1440,240,1,1,1,9
40666,'2009-03-02 00:00:00',1576,376,22,1,3,71
40667,'2007-12-12 00:00:00',248,248,1,1,1,14
40668,'2010-03-12 00:00:00',3436,1036,1,1,1,18
40669,'2008-01-04 00:00:00',260,260,9,1,3,71
40670,'2007-10-18 00:00:00',272,272,9,1,2,41
40671,'2009-02-06 00:00:00',2016,816,1,1,1,20
40672,'2009-05-08 00:00:00',2212,1012,22,1,1,17
40673,'2008-05-18 00:00:00',116,116,1,1,1,15
40674,'2007-09-26 00:00:00',248,248,1,1,1,14
40675,'2008-05-08 00:00:00',888,888,22,1,3,53
40676,'2009-03-05 00:00:00',2236,1036,1,1,1,10
40677,'2010-03-25 00:00:00',3136,736,1,1,1,18
40678,'2008-03-29 00:00:00',988,988,22,1,3,64
40679,'2009-12-14 00:00:00',3388,988,22,1,3,59
40680,'2007-11-22 00:00:00',128,128,9,1,3,53
40681,'2007-09-09 00:00:00',1080,1080,1,1,1,12
40682,'2007-11-30 00:00:00',1160,1160,22,1,3,57
40683,'2010-02-22 00:00:00',3336,936,1,1,1,18
40684,'2008-02-13 00:00:00',148,148,22,1,1,14
40685,'2007-11-07 00:00:00',184,184,22,1,1,13
40686,'2007-11-29 00:00:00',448,448,22,1,1,14
40687,'2007-10-18 00:00:00',1072,1072,9,1,2,41
40688,'2008-10-05 00:00:00',1248,48,1,1,1,20
40689,'2010-03-06 00:00:00',2692,292,13,1,3,70
40690,'2010-02-07 00:00:00',3536,1136,9,1,1,18
40691,'2009-05-10 00:00:00',1580,380,22,1,1,15
40692,'2009-01-10 00:00:00',2012,812,1,1,1,17
40693,'2010-01-30 00:00:00',3036,636,1,1,1,18
40694,'2008-05-16 00:00:00',12,12,22,1,1,9
40695,'2007-11-18 00:00:00',180,180,1,1,1,12
40696,'2008-03-31 00:00:00',1112,1112,1,1,1,9
40697,'2008-12-07 00:00:00',1860,660,21,1,3,60
40698,'2010-03-20 00:00:00',3204,804,21,1,3,59
40699,'2008-01-03 00:00:00',548,548,22,1,1,14
40700,'2009-04-30 00:00:00',1680,480,22,1,1,15
40701,'2008-05-18 00:00:00',80,80,1,1,1,12
40702,'2007-12-06 00:00:00',128,128,9,1,3,53
40703,'2007-08-29 00:00:00',360,360,9,1,3,66
40704,'2009-03-20 00:00:00',1856,656,9,1,1,1
40705,'2010-03-03 00:00:00',2468,68,1,1,2,46
40706,'2008-01-24 00:00:00',1156,1156,9,1,1,1
40707,'2010-03-25 00:00:00',2956,556,21,1,3,65
40708,'2008-01-17 00:00:00',416,416,1,1,1,15
40709,'2008-02-08 00:00:00',960,960,22,1,3,59
40710,'2010-03-27 00:00:00',2732,332,1,1,1,9
40711,'2010-02-04 00:00:00',2988,588,22,1,3,66
40712,'2009-11-27 00:00:00',3056,656,9,1,3,65
40713,'2007-12-02 00:00:00',648,648,1,1,1,14
40714,'2009-03-16 00:00:00',1328,128,9,1,3,65
40715,'2009-01-22 00:00:00',1428,228,9,1,3,70
40716,'2007-10-03 00:00:00',1016,1016,1,1,1,15
40717,'2008-02-13 00:00:00',1048,1048,22,1,1,14
40718,'2008-09-15 00:00:00',1460,260,21,1,3,72
40719,'2008-01-26 00:00:00',1116,1116,9,1,1,15
40720,'2008-08-08 00:00:00',1720,520,1,1,2,7
40721,'2009-11-14 00:00:00',3068,668,22,1,2,46
40722,'2008-01-06 00:00:00',1136,1136,9,1,2,48
40723,'2009-04-20 00:00:00',1236,36,1,1,1,10
40724,'2009-12-10 00:00:00',2620,220,1,1,2,44
40725,'2007-10-03 00:00:00',448,448,9,1,1,14
40726,'2008-02-15 00:00:00',780,780,1,1,1,12
40727,'2008-05-17 00:00:00',856,856,13,1,1,1
40728,'2010-03-12 00:00:00',3008,608,1,1,1,12
40729,'2009-10-30 00:00:00',3512,1112,22,1,1,19
40730,'2009-04-12 00:00:00',1312,112,1,1,1,17
40731,'2008-09-20 00:00:00',1460,260,6,1,3,72
40732,'2007-10-03 00:00:00',316,316,1,1,1,15
40733,'2007-10-31 00:00:00',836,836,9,1,2,50
40734,'2008-02-20 00:00:00',1012,1012,9,1,1,9
40735,'2009-09-25 00:00:00',2480,80,1,1,1,21
40736,'2010-03-05 00:00:00',3156,756,16,1,3,65
40737,'2008-05-22 00:00:00',212,212,1,1,1,9
40738,'2008-11-14 00:00:00',1560,360,21,1,3,67
40739,'2009-02-08 00:00:00',1948,748,9,1,1,22
40740,'2008-03-17 00:00:00',60,60,13,1,3,58
40741,'2007-12-07 00:00:00',436,436,21,1,2,50
40742,'2010-03-19 00:00:00',2648,248,1,1,1,23
40743,'2009-12-14 00:00:00',2888,488,22,1,3,59
40744,'2008-11-09 00:00:00',2056,856,9,1,1,1
40745,'2009-02-07 00:00:00',2228,1028,14,1,3,56
40746,'2007-12-12 00:00:00',648,648,1,1,1,14
40747,'2010-01-24 00:00:00',2760,360,1,1,2,7
40748,'2009-02-09 00:00:00',2112,912,1,1,1,17
40749,'2008-05-01 00:00:00',648,648,9,1,1,14
40750,'2007-08-11 00:00:00',1160,1160,21,1,3,57
40751,'2008-08-08 00:00:00',2120,920,1,1,2,7
40752,'2010-01-25 00:00:00',2536,136,1,1,1,18
40753,'2009-10-08 00:00:00',2560,160,21,1,2,7
40754,'2010-02-04 00:00:00',2664,264,1,1,2,42
40755,'2007-10-07 00:00:00',760,760,1,1,3,71
40756,'2009-03-15 00:00:00',1208,8,1,1,2,47
40757,'2010-03-13 00:00:00',3100,700,22,1,3,57
40758,'2007-11-03 00:00:00',336,336,9,1,2,48
40759,'2009-01-11 00:00:00',1912,712,22,1,1,17
40760,'2010-03-03 00:00:00',2768,368,1,1,2,44
40761,'2007-11-16 00:00:00',980,980,1,1,1,12
40762,'2008-08-17 00:00:00',2116,916,1,1,1,22
40763,'2009-11-14 00:00:00',2964,564,9,1,2,7
40764,'2009-10-16 00:00:00',2980,580,9,1,1,19
40765,'2009-10-08 00:00:00',3132,732,9,1,1,9
40766,'2010-03-19 00:00:00',3256,856,13,1,3,65
40767,'2009-12-14 00:00:00',2568,168,1,1,2,44
40768,'2010-02-21 00:00:00',2632,232,1,1,1,9
40769,'2010-01-07 00:00:00',2712,312,1,1,1,19
40770,'2009-12-04 00:00:00',2756,356,1,1,3,65
40771,'2010-03-07 00:00:00',3280,880,1,1,1,21
40772,'2007-11-28 00:00:00',416,416,22,1,1,15
40773,'2009-02-09 00:00:00',1712,512,1,1,1,17
40774,'2009-01-23 00:00:00',2072,872,21,1,2,43
40775,'2010-03-07 00:00:00',2780,380,1,1,1,19
40776,'2010-03-20 00:00:00',3180,780,1,1,1,19
40777,'2008-01-26 00:00:00',216,216,9,1,1,15
40778,'2009-04-27 00:00:00',2236,1036,22,1,1,10
40779,'2007-08-29 00:00:00',560,560,9,1,3,58
40780,'2008-05-15 00:00:00',680,680,1,1,1,12
40781,'2008-02-13 00:00:00',788,788,9,1,3,52
40782,'2008-04-25 00:00:00',888,888,22,1,3,53
40783,'2010-03-10 00:00:00',2588,188,9,1,3,71
40784,'2008-04-26 00:00:00',836,836,22,1,2,50
40785,'2009-01-03 00:00:00',2336,1136,22,1,1,10
40786,'2010-03-13 00:00:00',2436,36,1,1,1,18
40787,'2007-11-15 00:00:00',1048,1048,1,1,1,14
40788,'2008-04-10 00:00:00',1060,1060,21,1,3,58
40789,'2009-01-19 00:00:00',1308,108,22,1,2,49
40790,'2009-04-12 00:00:00',1948,748,1,1,1,22
40791,'2009-05-03 00:00:00',2052,852,1,1,2,7
40792,'2010-03-19 00:00:00',2756,356,13,1,3,65
40793,'2007-11-18 00:00:00',112,112,1,1,1,9
40794,'2007-11-09 00:00:00',1000,1000,21,1,3,69
40795,'2010-02-05 00:00:00',2764,364,9,1,2,7
40796,'2008-01-04 00:00:00',1160,1160,9,1,3,57
40797,'2009-04-17 00:00:00',1508,308,1,1,2,49
40798,'2009-12-13 00:00:00',2468,68,1,1,2,46
40799,'2009-12-06 00:00:00',3536,1136,9,1,1,18
40800,'2007-11-28 00:00:00',28,28,9,1,3,52
40801,'2008-05-24 00:00:00',736,736,22,1,2,48
40802,'2007-10-12 00:00:00',848,848,22,1,1,14
40803,'2008-01-25 00:00:00',1020,1020,9,1,3,61
40804,'2008-11-08 00:00:00',1320,120,9,1,2,7
40805,'2009-08-31 00:00:00',3340,940,1,1,1,17
40806,'2008-10-05 00:00:00',1348,148,1,1,1,22
40807,'2008-12-12 00:00:00',1536,336,22,1,1,10
40808,'2007-11-02 00:00:00',980,980,1,1,1,12
40809,'2009-02-27 00:00:00',1548,348,1,1,1,22
40810,'2009-04-27 00:00:00',2136,936,22,1,1,10
40811,'2009-11-26 00:00:00',3168,768,1,1,2,44
40812,'2007-08-16 00:00:00',360,360,22,1,3,66
40813,'2008-05-16 00:00:00',528,528,21,1,3,52
40814,'2008-10-05 00:00:00',2048,848,1,1,1,20
40815,'2010-03-12 00:00:00',2500,100,14,1,3,71
40816,'2008-01-10 00:00:00',16,16,9,1,1,15
40817,'2009-11-26 00:00:00',2660,260,21,1,2,42
40818,'2010-03-26 00:00:00',2880,480,22,1,1,21
40819,'2010-01-17 00:00:00',3432,1032,1,1,1,9
40820,'2007-09-28 00:00:00',1160,1160,22,1,3,57
40821,'2008-03-16 00:00:00',480,480,1,1,1,12
40822,'2007-08-18 00:00:00',784,784,1,1,1,13
40823,'2008-10-25 00:00:00',1300,100,22,1,3,55
40824,'2009-11-01 00:00:00',3132,732,1,1,1,9
40825,'2007-12-07 00:00:00',228,228,9,1,3,64
