StudentCourseID,StudentID,SISStudentID,CourseID,StaffID,FacilityID,PeriodID,CourseDate,EnrollmentDate,EnrollmentCodeID,WithdrawalDate,WithdrawalCodeID,GradeLevel
130820,2053,853,2775,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130821,2053,853,2776,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130822,2053,853,2774,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130823,2070,870,2791,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130824,2070,870,2779,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130825,2070,870,2778,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130826,2070,870,2781,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130827,2070,870,2772,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130828,2070,870,2780,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130829,2071,871,2779,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130830,2071,871,2780,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130831,2071,871,2778,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130832,2071,871,2800,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130833,2071,871,2781,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130834,2071,871,2772,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130835,2072,872,2785,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130836,2072,872,2786,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130837,2072,872,2778,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130838,2072,872,2779,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130839,2072,872,2781,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130840,2072,872,2772,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130841,2073,873,2772,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130842,2073,873,2784,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130843,2073,873,2779,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130844,2073,873,2781,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130845,2073,873,2778,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130846,2073,873,2780,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130847,2074,874,2791,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130848,2074,874,2781,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130849,2074,874,2771,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130850,2074,874,2779,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130851,2074,874,2778,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130852,2074,874,2772,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130853,2099,899,2791,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130854,2099,899,2790,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130855,2099,899,2779,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130856,2099,899,2778,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130857,2099,899,2772,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130858,2099,899,2781,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130859,2103,903,2772,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130860,2103,903,2786,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130861,2103,903,2778,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130862,2103,903,2779,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130863,2103,903,2781,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130864,2103,903,2780,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130865,2122,922,2784,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130866,2122,922,2779,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130867,2122,922,2780,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130868,2122,922,2772,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130869,2122,922,2781,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130870,2122,922,2778,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130871,2123,923,2780,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130872,2123,923,2791,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130873,2123,923,2779,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130874,2123,923,2772,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130875,2123,923,2781,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130876,2123,923,2778,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130877,2153,953,2792,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130878,2153,953,2780,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130879,2153,953,2772,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130880,2153,953,2779,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130881,2153,953,2778,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130882,2153,953,2781,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130883,2170,970,2799,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130884,2170,970,2781,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130885,2170,970,2778,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130886,2170,970,2779,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130887,2170,970,2772,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130888,2170,970,2780,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130889,2171,971,2791,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130890,2171,971,2772,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130891,2171,971,2781,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130892,2171,971,2778,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130893,2171,971,2779,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130894,2171,971,2780,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130895,2172,972,2772,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130896,2172,972,2786,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130897,2172,972,2794,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130898,2172,972,2795,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130899,2172,972,2797,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130900,2172,972,2796,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130901,2173,973,2791,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130902,2173,973,2771,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130903,2173,973,2795,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130904,2173,973,2772,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130905,2173,973,2797,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130906,2173,973,2796,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130907,2174,974,2777,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130908,2174,974,2771,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130909,2174,974,2795,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130910,2174,974,2772,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130911,2174,974,2797,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130912,2174,974,2796,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130913,2199,999,2779,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130914,2199,999,2771,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130915,2199,999,2791,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130916,2199,999,2795,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130917,2199,999,2772,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130918,2199,999,2796,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130919,2203,1003,2780,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130920,2203,1003,2782,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130921,2203,1003,2781,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130922,2203,1003,2779,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130923,2203,1003,2778,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130924,2203,1003,2772,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130925,2222,1022,2780,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130926,2222,1022,2771,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130927,2222,1022,2779,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130928,2222,1022,2781,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130929,2222,1022,2772,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130930,2222,1022,2778,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130931,2223,1023,2784,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130932,2223,1023,2778,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130933,2223,1023,2779,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130934,2223,1023,2792,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130935,2223,1023,2781,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130936,2223,1023,2772,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130937,2253,1053,2792,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130938,2253,1053,2780,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130939,2253,1053,2778,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130940,2253,1053,2781,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130941,2253,1053,2772,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130942,2253,1053,2779,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130943,2270,1070,2785,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130944,2270,1070,2780,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130945,2270,1070,2779,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130946,2270,1070,2772,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130947,2270,1070,2778,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130948,2270,1070,2781,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130949,2271,1071,2795,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130950,2271,1071,2791,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130951,2271,1071,2794,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130952,2271,1071,2772,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130953,2271,1071,2797,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130954,2271,1071,2796,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130955,2272,1072,2786,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130956,2272,1072,2791,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130957,2272,1072,2781,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130958,2272,1072,2772,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130959,2272,1072,2778,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130960,2272,1072,2779,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130961,2273,1073,2780,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130962,2273,1073,2791,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130963,2273,1073,2781,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130964,2273,1073,2772,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130965,2273,1073,2779,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130966,2273,1073,2778,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130967,2274,1074,2780,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130968,2274,1074,2782,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130969,2274,1074,2772,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130970,2274,1074,2778,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130971,2274,1074,2779,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130972,2274,1074,2781,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130973,2299,1099,2785,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130974,2299,1099,2771,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130975,2299,1099,2779,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130976,2299,1099,2772,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130977,2299,1099,2781,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130978,2299,1099,2778,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130979,2303,1103,2780,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130980,2303,1103,2788,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130981,2303,1103,2779,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130982,2303,1103,2781,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130983,2303,1103,2778,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130984,2303,1103,2772,43,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130985,2322,1122,2778,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130986,2322,1122,2799,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130987,2322,1122,2779,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130988,2322,1122,2781,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130989,2322,1122,2772,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130990,2322,1122,2780,44,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130991,2323,1123,2780,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130992,2323,1123,2796,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130993,2323,1123,2779,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130994,2323,1123,2772,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130995,2323,1123,2795,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130996,2323,1123,2787,45,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130997,2353,1153,2780,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130998,2353,1153,2771,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
130999,2353,1153,2783,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
131000,2353,1153,2776,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
131001,2353,1153,2774,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
131002,2353,1153,2775,46,2,1,'2009-08-20 00:00:00','2008-07-01 00:00:00',1,'2009-06-30 00:00:00',1,07
131003,2402,2,2792,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131004,2402,2,2784,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131005,2402,2,2779,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131006,2402,2,2778,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131007,2402,2,2772,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131008,2402,2,2781,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131009,2420,20,2787,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131010,2420,20,2786,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131011,2420,20,2779,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131012,2420,20,2781,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131013,2420,20,2778,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131014,2420,20,2772,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131015,2421,21,2785,45,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131016,2421,21,2778,45,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131017,2421,21,2781,45,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131018,2421,21,2780,45,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131019,2421,21,2779,45,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131020,2421,21,2772,45,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131021,2465,65,2779,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131022,2465,65,2780,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131023,2465,65,2772,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131024,2465,65,2796,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131025,2465,65,2795,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131026,2465,65,2786,43,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131027,2466,66,2784,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131028,2466,66,2781,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131029,2466,66,2778,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131030,2466,66,2780,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131031,2466,66,2779,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131032,2466,66,2772,44,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131033,2467,67,2778,45,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
131034,2467,67,2779,45,2,1,'2009-08-20 00:00:00','2009-07-01 00:00:00',1,'2010-06-30 00:00:00',1,07
